item	assessment	section	architecture	source_path	install_path	sha256	source_or_reason	current_payload	current_install_path	current_provider
RETAIN-ELF	matching_source_unknown	thermal	32	vendor/bin/thermalloadalgod	vendor/bin/thermalloadalgod	39dfe3b0e4674c6803615a10ad754b3f70d644ebb84af420a746f4ab301bf820	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/thermalloadalgod	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/init/fuelgauged_init.rc	vendor/etc/init/fuelgauged_init.rc	c6ed285861915bf4e097219a519d2bbf0577fd298e76895e8353e551f93163a3	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/fuelgauged_init.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/init/init.thermal.rc	vendor/etc/init/init.thermal.rc	8cf87bfd8728c85f591c789bb1f54fd97c2c3fcd51e0ad180a9b99fee169cf36	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/init.thermal.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/init/init.thermal_manager.rc	vendor/etc/init/init.thermal_manager.rc	d739fb217b0cfe5b951920efb36d236121f9db7b0c96210b4d3bf4cd482e12d2	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/init.thermal_manager.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/init/init.thermalloadalgod.rc	vendor/etc/init/init.thermalloadalgod.rc	c4b574f224b859fb9c0b59e7e31666af58b469890fe15f4da0e7ba36953a27e7	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/init.thermalloadalgod.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/.ht120.mtc	vendor/etc/.tp/.ht120.mtc	7c3763c4338a38a936ccda02feb42f6b9651f1e67d797b5a3fd59a47326b3d9e	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/.ht120.mtc	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/.thermal_meta.conf	vendor/etc/.tp/.thermal_meta.conf	ea3d5526a5fe909865c6c598506736d24d28af8c7bbed0f505a1d3163b1e7a0a	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/.thermal_meta.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/.thermal_policy_00	vendor/etc/.tp/.thermal_policy_00	238e3fe0da0fe43f88f756a6fa42aa2415721f3fb2787d832b63b84545945e13	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/.thermal_policy_00	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/.thermal_policy_01	vendor/etc/.tp/.thermal_policy_01	344ca88d97be513d2ac1947e8b8f9cb512200e8804e198c999bc9915a3652283	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/.thermal_policy_01	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/.thermal_policy_02	vendor/etc/.tp/.thermal_policy_02	7800347984838f490709fb080da31e76ce99991c2943c30651e2c9a9a40427ec	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/.thermal_policy_02	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/thermal.conf	vendor/etc/.tp/thermal.conf	0b6efc5c4456dc824c36f4e8d267e61967e26592846262d57a5a18f2d693e56d	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/thermal.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	thermal	data	vendor/etc/.tp/thermal.off.conf	vendor/etc/.tp/thermal.off.conf	e3967add9905060d3ec7d05cd20829e5b2e70f8c6233b9465f7aa647459049e2	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/.tp/thermal.off.conf	retained vendor payload
SR21	public_stub_not_equivalent	thermal	32	vendor/lib/libaedv.so	vendor/lib/libaedv.so	5873d5c8e7b671e3a1db9688ee48588aa5ca0ac2a689bd216f4aa51d35696529	LineageOS MTK public stubs omit diagnostic or performance behavior	retained_unchanged	vendor/lib/libaedv.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	thermal	32	vendor/lib/libfgauge.so	vendor/lib/libfgauge.so	492e8cbade22fc8641de04cc900e7bf53a1d7411f3a2b32923e87889874e470d	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libfgauge.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	thermal	32	vendor/lib/libmtcloader.so	vendor/lib/libmtcloader.so	c61042035fddf63995373729c8c6db93d3deb8cc2b2a580a7ccbb71197fdd40d	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmtcloader.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	thermal	32	vendor/lib/libthermalalgo.so	vendor/lib/libthermalalgo.so	ee91df39de6907a66ede44d2c035487f07724a6b2e9afebc1320b518622801ca	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libthermalalgo.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	thermal	64	vendor/lib64/libifcutils_mtk.so	vendor/lib64/libifcutils_mtk.so	c2a8138d079780af73f895f43c16f01a97f65caaec771079d269d0435cb1c6e1	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libifcutils_mtk.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	thermal	64	vendor/lib64/libmtcloader.so	vendor/lib64/libmtcloader.so	c26fc3390d8d47333cb5631d7afdad392f01e4fe1881072b2e85355f7727911c	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtcloader.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/bin/hw/vendor.mediatek.hardware.mtkpower@1.0-service	vendor/bin/hw/vendor.mediatek.hardware.mtkpower@1.0-service	5b621e70073712e1b2761bec2e388d91c46340c6ab33daaa7f555043c81aba78	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/hw/vendor.mediatek.hardware.mtkpower@1.0-service	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	32	vendor/lib/vendor.mediatek.hardware.power@2.1.so	vendor/lib/vendor.mediatek.hardware.power@2.1.so	70cc2bcca3702129378ac072e61cff9cbaa19e554aca4e941ed7833302138e03	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/vendor.mediatek.hardware.power@2.1.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/hw/android.hardware.power@1.3-impl-mediatek.so	vendor/lib64/hw/android.hardware.power@1.3-impl-mediatek.so	c8a04fc5a1905a121a450cd39f02b273bb97fe48b85a3f4fd6a39edcf5ad8143	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/android.hardware.power@1.3-impl-mediatek.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/hw/vendor.mediatek.hardware.mtkpower@1.0-impl.so	vendor/lib64/hw/vendor.mediatek.hardware.mtkpower@1.0-impl.so	7c0fe1dd4b3f90e847e58181dd4a8eb5bdb790befe8dfd5aa140114e772eace1	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/vendor.mediatek.hardware.mtkpower@1.0-impl.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/hw/vendor.mediatek.hardware.power@2.1-impl.so	vendor/lib64/hw/vendor.mediatek.hardware.power@2.1-impl.so	e1a9b7d1a197a4958df8a826787463fc834978bef8245f27b0dc62963de92d0c	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/vendor.mediatek.hardware.power@2.1-impl.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/libperfctl_vendor.so	vendor/lib64/libperfctl_vendor.so	421374cac9b001848dc928695fba6766d5d7cccee22b9522d5bd5228443b5d4c	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libperfctl_vendor.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/libpowerhal.so	vendor/lib64/libpowerhal.so	a7a777a8f845579b083cf81107b5c838b8d312f067421a0ffb12891a5fcd39cf	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libpowerhal.so	retained vendor payload
SR08	source_abi_check	power	64	vendor/lib64/vendor.mediatek.hardware.mtkpower@1.0.so	vendor/lib64/vendor.mediatek.hardware.mtkpower@1.0.so	e6e42298efbae6fcbc6e8b703bbf2c61f125a324ddd3f2a99a1edd5b6e32944b	LineageOS android_hardware_mediatek 3c04cf3 interfaces/hardware/mtkpower/1.0	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.mtkpower@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/vendor.mediatek.hardware.power@2.0.so	vendor/lib64/vendor.mediatek.hardware.power@2.0.so	816de1d73d183759923392c9591ac21f433ea2c1c72bcfa5a9fa054293d797c8	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.power@2.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	power	64	vendor/lib64/vendor.mediatek.hardware.power@2.1.so	vendor/lib64/vendor.mediatek.hardware.power@2.1.so	371ca1a2b4926198cd68fbf1049ca79a410f4053ff4a55a25c92d35e0b89f870	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.power@2.1.so	retained vendor payload
SR05	source_port_authorized	gatekeeper	64	vendor/lib64/hw/libSoftGatekeeper.so	vendor/lib64/hw/gatekeeper.default.so	a48349adba6e54500fb39cd4604a8d0979057728b88b7268719d5a8464fc6f9a	AOSP system/core/gatekeeperd/SoftGateKeeper* with verified HAL routing flag compatibility	removed_paired_source_provider	vendor/lib64/hw/gatekeeper.default.so	device/xsh/k50sv1_64_bsp/gatekeeper
SR14	source_port	usb	64	vendor/bin/hw/android.hardware.usb@1.1-service-mediatek	vendor/bin/hw/android.hardware.usb@1.1-service-mediatek	aba123a38640d4aaf6a11f1e96cb8ab1c84d81bdaf9e0f11cc2322adf0520040	AOSP hardware/interfaces/usb/1.0/default plus 1.1 status adapter; preserve accessory/dual-role contract	retained_unchanged	vendor/bin/hw/android.hardware.usb@1.1-service-mediatek	retained vendor payload
RETAIN-DATA	configuration_or_resource	usb	data	vendor/etc/init/android.hardware.usb@1.1-service-mediatek.rc	vendor/etc/init/android.hardware.usb@1.1-service-mediatek.rc	00eb71a0d4240593d4626fd3f051c5a0bfca290895af7e458f8503406bc94011	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/android.hardware.usb@1.1-service-mediatek.rc	retained vendor payload
RETAIN-ELF	matching_source_unknown	spm	64	vendor/bin/spm_loader	vendor/bin/spm_loader	f724dddc29233b13b35f494f13668698dd4fc25e3620a1f8ede4e0dee816485e	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/spm_loader	retained vendor payload
RETAIN-DATA	configuration_or_resource	spm	data	vendor/etc/init/spm_script.rc	vendor/etc/init/spm_script.rc	8c62742cf2e043b13ae42683e0fc57027a5082a68e769302c92ffa24fdf80c7b	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/spm_script.rc	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_deepidle_by_mp1_m.bin	vendor/firmware/pcm_deepidle_by_mp1_m.bin	77fab2349e2c6fbb373c302ed123d00b5377779e2307a4d73749dc6ce974abc1	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_deepidle_by_mp1_m.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_deepidle_by_mp1_r.bin	vendor/firmware/pcm_deepidle_by_mp1_r.bin	33db80f577d9afe2ed1234d41f986b2cd99f3e1fdfabfb50afdd91a7b8615906	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_deepidle_by_mp1_r.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_deepidle_m.bin	vendor/firmware/pcm_deepidle_m.bin	4a2d5a265c506e1bfee758abf1c137ff234d34ff29d36b8ad47886ec4dc02564	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_deepidle_m.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_deepidle_r.bin	vendor/firmware/pcm_deepidle_r.bin	0a8154f27f3439f1d81a697c30bbe8e35c577bd686d054b4ca6f7f3be6ada399	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_deepidle_r.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_sodi_ddrdfs_by_mp1_m.bin	vendor/firmware/pcm_sodi_ddrdfs_by_mp1_m.bin	c934486529909f62be57f0042e49709c737327ecde663887854bebfcce11dec6	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_sodi_ddrdfs_by_mp1_m.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_sodi_ddrdfs_by_mp1_r.bin	vendor/firmware/pcm_sodi_ddrdfs_by_mp1_r.bin	5aa6de67308998bab43c8b0620c4c2973f02cc0ab2246b5b0b5753e4e8513278	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_sodi_ddrdfs_by_mp1_r.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_sodi_ddrdfs_m.bin	vendor/firmware/pcm_sodi_ddrdfs_m.bin	a8551084b422ff419fc74b60525e91ba5a3f026903dea77cbcffd3639405e302	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_sodi_ddrdfs_m.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_sodi_ddrdfs_r.bin	vendor/firmware/pcm_sodi_ddrdfs_r.bin	fed7e2e5bf0b40ed5584fd1929b30cf1a290d100c65b75d6bfebac4ee9ec9584	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_sodi_ddrdfs_r.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_suspend_by_mp1_m.bin	vendor/firmware/pcm_suspend_by_mp1_m.bin	24b994f1e11f580c6f592cdef680b0e290495bf10b7cbb7af432daa4e59be253	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_suspend_by_mp1_m.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_suspend_by_mp1_r.bin	vendor/firmware/pcm_suspend_by_mp1_r.bin	d86572b98e6d66c73e87aaee1125a8e50d283c2b2be9321978e51c76ad4ce7a7	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_suspend_by_mp1_r.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_suspend_m.bin	vendor/firmware/pcm_suspend_m.bin	706a7be966bb6c02b0e01258eae488e827e3ab3e427090a1f75a0ccf4a1bc6c4	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_suspend_m.bin	retained vendor payload
RETAIN-FW	firmware_data	spm	data	vendor/firmware/pcm_suspend_r.bin	vendor/firmware/pcm_suspend_r.bin	bec259a6a2fb5bbdb0d2aafdac873602128ab81fe97b36d218c4b25062268d1d	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/pcm_suspend_r.bin	retained vendor payload
OWNED-KO	delegated	modules	64	vendor/lib/modules/wmt_drv.ko	vendor/lib/modules/wmt_drv.ko	f30b22f3c39b8dd5816fee034c6b19d422c608768b345bded7cb29e574cb1c46	Five connectivity source modules owned by integration agent	removed_paired_source_provider	vendor/lib/modules/wmt_drv.ko	source kernel Kbuild; see build receipt module provenance
